term,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],specification,bandwidth_m
treat,-0.007192087664870406,0.0013814610131938122,-5.20614595430598,1.92803018886884e-07,-0.00989970149677649,-0.004484473832964322,uncontrolled,500
running_km,-0.0076428258661441735,0.0037955147398008667,-2.013646735711309,0.04404663593415538,-0.015081898058944786,-0.0002037536733435607,uncontrolled,500
treat:running_km,0.025582257044267295,0.0056472493464447,4.53003851518845,5.897293475169592e-06,0.014513851713518324,0.03665066237501627,uncontrolled,500
treat:good_school,-0.028929249561886708,0.0035636917157282895,-8.117775573630004,4.748057755766481e-16,-0.035913956976717905,-0.021944542147055508,uncontrolled,500
running_km:good_school,-0.07747708591479426,0.01021339935988555,-7.585827517828741,3.303716715689033e-14,-0.09749498081989438,-0.057459191009694134,uncontrolled,500
treat:running_km:good_school,-0.052812138508755865,0.014858905394640529,-3.554241520899966,0.0003790709244763494,-0.08193505793193923,-0.02368921908557251,uncontrolled,500
Intercept,11.161289544703138,0.0364598132926195,306.12580089548896,0.0,11.08982962376655,11.232749465639726,controlled,500
C(boundary_school_name)[T.AHMAD IBRAHIM PRIMARY SCHOOL],0.07890722465137012,0.002502084803804288,31.536590818742777,2.7382724871934025e-218,0.07400322854964875,0.0838112207530915,controlled,500
C(boundary_school_name)[T.AI TONG SCHOOL],0.03408409610818374,0.0043828361449015606,7.776721506651095,7.442820703802306e-15,0.02549389511403631,0.04267429710233117,controlled,500
C(boundary_school_name)[T.ALEXANDRA PRIMARY SCHOOL],0.23451662406660465,0.0061688131939600195,38.01648983247272,0.0,0.2224259723790875,0.24660727575412178,controlled,500
C(boundary_school_name)[T.ANCHOR GREEN PRIMARY SCHOOL],-0.17736007496810868,0.004397622762284516,-40.33089797724534,0.0,-0.18597925719977987,-0.1687408927364375,controlled,500
C(boundary_school_name)[T.ANDERSON PRIMARY SCHOOL],-0.0038459765284182016,0.004625823288459061,-0.8314144939374373,0.4057395139358255,-0.012912423572644598,0.005220470515808195,controlled,500
C(boundary_school_name)[T.ANG MO KIO PRIMARY SCHOOL],0.050760691573099787,0.004314023890111782,11.766437290588232,5.812787976100136e-32,0.042305360120035315,0.05921602302616426,controlled,500
C(boundary_school_name)[T.ANGLO-CHINESE SCHOOL (JUNIOR)],0.13816502116669163,0.005713451322098793,24.182409786583733,3.407182933774908e-129,0.12696686234795523,0.14936317998542803,controlled,500
C(boundary_school_name)[T.ANGLO-CHINESE SCHOOL (PRIMARY)],0.11641738487528917,0.008551801627576181,13.613199878244265,3.342810842525001e-42,0.09965616168230884,0.1331786080682695,controlled,500
C(boundary_school_name)[T.ANGSANA PRIMARY SCHOOL],0.07998476068036865,0.005150754920423613,15.5287451870823,2.2167507433362995e-54,0.0698894665431459,0.0900800548175914,controlled,500
C(boundary_school_name)[T.BEACON PRIMARY SCHOOL],0.28831295117079314,0.008329510556716747,34.613432470927535,1.5865701471849093e-262,0.2719874104707821,0.30463849187080416,controlled,500
C(boundary_school_name)[T.BEDOK GREEN PRIMARY SCHOOL],0.12299784570860252,0.005100725992636347,24.113792014346217,1.791622265459161e-128,0.11300060646802797,0.13299508494917708,controlled,500
C(boundary_school_name)[T.BENDEMEER PRIMARY SCHOOL],0.09589607028550413,0.004363871414039619,21.974999074671064,4.9955915002151745e-107,0.0873430394808226,0.10444910109018567,controlled,500
C(boundary_school_name)[T.BLANGAH RISE PRIMARY SCHOOL],0.07318584883691878,0.0065189112931324615,11.22669807058405,3.0153754028437696e-29,0.06040901748396772,0.08596268018986984,controlled,500
C(boundary_school_name)[T.BOON LAY GARDEN PRIMARY SCHOOL],0.20592696402195995,0.00801217785038412,25.70174649980934,1.1174993653452865e-145,0.1902233839974775,0.2216305440464424,controlled,500
C(boundary_school_name)[T.BUKIT PANJANG PRIMARY SCHOOL],0.28477966077041805,0.008467217828782046,33.633203553874054,5.488885360504446e-248,0.2681842187767498,0.3013751027640863,controlled,500
C(boundary_school_name)[T.BUKIT TIMAH PRIMARY SCHOOL],0.27071619692947585,0.008270071420043759,32.73444486505335,5.055143503540618e-235,0.25450715479661606,0.28692523906233564,controlled,500
C(boundary_school_name)[T.BUKIT VIEW PRIMARY SCHOOL],0.2782449136539255,0.007900050204819877,35.22065131740129,9.657909557987695e-272,0.26276109977642026,0.29372872753143076,controlled,500
C(boundary_school_name)[T.CANBERRA PRIMARY SCHOOL],-0.036407372416997284,0.002145700487739634,-16.967592925958765,1.4266096310483785e-64,-0.040612868094576995,-0.03220187673941757,controlled,500
C(boundary_school_name)[T.CANOSSA CATHOLIC PRIMARY SCHOOL],0.11027166735540435,0.004504153853399389,24.482215959869972,2.2850394830558864e-132,0.10144368802191424,0.11909964668889446,controlled,500
C(boundary_school_name)[T.CANTONMENT PRIMARY SCHOOL],0.22085323249189637,0.0061826236005782425,35.721604089118514,1.8265198431154853e-279,0.20873551290479567,0.23297095207899707,controlled,500
C(boundary_school_name)[T.CASUARINA PRIMARY SCHOOL],0.02617324971650737,0.005265977223466237,4.9702550174114295,6.686489765427375e-07,0.015852124015105315,0.036494375417909425,controlled,500
C(boundary_school_name)[T.CEDAR PRIMARY SCHOOL],0.12703417530277342,0.004567308782815312,27.813791741155043,2.9545561828415435e-170,0.11808241458218194,0.1359859360233649,controlled,500
C(boundary_school_name)[T.CHANGKAT PRIMARY SCHOOL],0.09983223103975156,0.0051926922246014265,19.225524394990373,2.2633950798849092e-82,0.0896547412967316,0.11000972078277152,controlled,500
C(boundary_school_name)[T.CHIJ (KATONG) PRIMARY],0.2364544475811045,0.011181146536995895,21.147602958134033,2.903239510234611e-99,0.2145398030627278,0.2583690920994812,controlled,500
C(boundary_school_name)[T.CHIJ (KELLOCK)],0.21586447209899765,0.00651390184775484,33.139042795586505,8.145916075725577e-241,0.20309745907856924,0.22863148511942605,controlled,500
C(boundary_school_name)[T.CHIJ OUR LADY OF GOOD COUNSEL],0.015723395294480115,0.0044296598675277335,3.5495716973085796,0.00038585837568793637,0.007041421490363291,0.02440536909859694,controlled,500
C(boundary_school_name)[T.CHIJ OUR LADY OF THE NATIVITY],-0.1163595033241735,0.004464031783325144,-26.066011393292605,8.858690621769502e-150,-0.12510884484533288,-0.10761016180301411,controlled,500
C(boundary_school_name)[T.CHIJ OUR LADY QUEEN OF PEACE],0.3035039939927562,0.00841578573455577,36.06365508410567,8.425797690233073e-285,0.2870093570514209,0.3199986309340915,controlled,500
C(boundary_school_name)[T.CHIJ PRIMARY (TOA PAYOH)],0.08516870242175062,0.004470248256846705,19.052342851720784,6.282643735610559e-81,0.07640717683637813,0.09393022800712311,controlled,500
C(boundary_school_name)[T.CHONGFU SCHOOL],0.08751878294389041,0.0022893167964310717,38.22921453261853,0.0,0.0830318044736829,0.09200576141409793,controlled,500
C(boundary_school_name)[T.CHONGZHENG PRIMARY SCHOOL],0.0650253996802216,0.005179125851674152,12.555284722266817,3.718412869030286e-36,0.05487449953953993,0.07517629982090326,controlled,500
C(boundary_school_name)[T.CHUA CHU KANG PRIMARY SCHOOL],0.26201366340312154,0.008225111466604498,31.855332838581745,1.1104844073041833e-222,0.2458927411597493,0.2781345856464938,controlled,500
C(boundary_school_name)[T.CLEMENTI PRIMARY SCHOOL],0.10433826529521141,0.007605138358373998,13.719443405040069,7.765927227426547e-43,0.0894324680153543,0.11924406257506852,controlled,500
C(boundary_school_name)[T.COMPASSVALE PRIMARY SCHOOL],-0.18802037873860086,0.00435362396083988,-43.18709664174324,0.0,-0.19655332490407765,-0.17948743257312408,controlled,500
C(boundary_school_name)[T.CONCORD PRIMARY SCHOOL],0.24740797397603342,0.008151177300854833,30.352422091234253,2.334213915431523e-202,0.23143196003475755,0.2633839879173093,controlled,500
C(boundary_school_name)[T.CORPORATION PRIMARY SCHOOL],0.21250157727067912,0.008013370227458108,26.518377566349628,5.9504610202113355e-155,0.1967956602300757,0.22820749431128254,controlled,500
C(boundary_school_name)[T.DAMAI PRIMARY SCHOOL],0.10031742032512948,0.0050626513368956716,19.8151943812592,2.201563267430564e-87,0.09039480603853041,0.11024003461172856,controlled,500
C(boundary_school_name)[T.DAZHONG PRIMARY SCHOOL],0.2587528710451372,0.007954815486706342,32.52782814102364,4.310739896100932e-232,0.24316171918753132,0.2743440229027431,controlled,500
C(boundary_school_name)[T.DE LA SALLE SCHOOL],0.180890281984521,0.00824661979157027,21.935082076831993,1.2022089979381479e-106,0.16472720419884807,0.19705335977019395,controlled,500
C(boundary_school_name)[T.EAST SPRING PRIMARY SCHOOL],0.06532802714732852,0.00518044356707191,12.61050840560613,1.8479704873947276e-36,0.05517454433192537,0.07548150996273167,controlled,500
C(boundary_school_name)[T.EDGEFIELD PRIMARY SCHOOL],-0.20839038733368073,0.004356062308661028,-47.83916587220168,0.0,-0.21692811257306874,-0.19985266209429273,controlled,500
C(boundary_school_name)[T.ELIAS PARK PRIMARY SCHOOL],0.030994860354570435,0.005275108167376856,5.875682426050269,4.211049370181804e-09,0.02065583833195871,0.04133388237718216,controlled,500
C(boundary_school_name)[T.ENDEAVOUR PRIMARY SCHOOL],-0.019673031620754528,0.002366647033844825,-8.312617529955014,9.361385956397291e-17,-0.02431157457120893,-0.015034488670300125,controlled,500
C(boundary_school_name)[T.EVERGREEN PRIMARY SCHOOL],0.004477858446980993,0.0015565609410045954,2.8767639795015088,0.004017759825825664,0.0014270550628702103,0.007528661831091776,controlled,500
C(boundary_school_name)[T.FAIRFIELD METHODIST SCHOOL (PRIMARY)],0.14191116701174591,0.0066074714590755425,21.477378735677632,2.534085848749971e-102,0.12896076092308154,0.1548615731004103,controlled,500
C(boundary_school_name)[T.FARRER PARK PRIMARY SCHOOL],0.15156474738835643,0.004306222261535336,35.19668474667113,2.247239939666539e-271,0.14312470684632256,0.1600047879303903,controlled,500
C(boundary_school_name)[T.FENGSHAN PRIMARY SCHOOL],0.11326709938626872,0.005055016991608887,22.40686818150904,3.373442206883396e-111,0.1033594481414773,0.12317475063106015,controlled,500
C(boundary_school_name)[T.FERN GREEN PRIMARY SCHOOL],-0.22537969250924642,0.004386000332072356,-51.38615491229478,0.0,-0.23397609519628895,-0.21678328982220388,controlled,500
C(boundary_school_name)[T.FERNVALE PRIMARY SCHOOL],-0.24582429192472652,0.004381696054913557,-56.102543134881174,0.0,-0.25441225838355835,-0.2372363254658947,controlled,500
C(boundary_school_name)[T.FIRST TOA PAYOH PRIMARY SCHOOL],0.12475193651163204,0.004162598642524783,29.969724978328674,2.4350477082457438e-197,0.11659339309018814,0.13291047993307592,controlled,500
C(boundary_school_name)[T.FRONTIER PRIMARY SCHOOL],0.13620630061469782,0.008056899193750572,16.905548566419675,4.0949629072520656e-64,0.12041506836787691,0.15199753286151874,controlled,500
C(boundary_school_name)[T.FUCHUN PRIMARY SCHOOL],0.05479529839684906,0.0022712385325834813,24.125734752536395,1.3425516614331063e-128,0.050343752672685836,0.05924684412101228,controlled,500
C(boundary_school_name)[T.FUHUA PRIMARY SCHOOL],0.25925100564418374,0.00792104229976989,32.729405529334834,5.9626026502067465e-235,0.24372604801661643,0.274775963271751,controlled,500
C(boundary_school_name)[T.GAN ENG SENG PRIMARY SCHOOL],0.1358172316206215,0.0058175824165128875,23.345991839344084,1.5136146659093102e-120,0.12441497960716276,0.14721948363408027,controlled,500
C(boundary_school_name)[T.GEYLANG METHODIST SCHOOL (PRIMARY)],0.1635331077809818,0.004621495305385825,35.38532379128518,2.87157314065433e-274,0.15447514342770463,0.17259107213425895,controlled,500
C(boundary_school_name)[T.GONGSHANG PRIMARY SCHOOL],0.06141372089008846,0.005141961781457535,11.943636203511451,7.009062103116234e-33,0.051335660988550275,0.07149178079162664,controlled,500
C(boundary_school_name)[T.GREENDALE PRIMARY SCHOOL],-0.2157154325577707,0.004367618953897558,-49.389709778887976,0.0,-0.22427580840560443,-0.20715505670993697,controlled,500
C(boundary_school_name)[T.GREENRIDGE PRIMARY SCHOOL],0.2729914814094149,0.008312658160956629,32.840455618831655,1.5588396514652016e-236,0.25669897079814696,0.2892839920206829,controlled,500
C(boundary_school_name)[T.GREENWOOD PRIMARY SCHOOL],-0.0006442247785180916,0.0015443519657985867,-0.41714893546625037,0.6765694732794136,-0.003671099010936955,0.0023826494539007717,controlled,500
C(boundary_school_name)[T.HAIG GIRLS' SCHOOL],0.2011292676876308,0.005372286273975904,37.43830046100275,9.311545172559305e-307,0.19059978007599915,0.21165875529926248,controlled,500
C(boundary_school_name)[T.HENRY PARK PRIMARY SCHOOL],0.1303387791535167,0.0062497727034573755,20.85496310632437,1.3740414742849693e-96,0.1180894497431787,0.14258810856385468,controlled,500
C(boundary_school_name)[T.HOLY INNOCENTS' PRIMARY SCHOOL],-0.10736884279269732,0.004481827554478325,-23.95648683212106,7.908283502507128e-127,-0.11615306338439406,-0.09858462220100057,controlled,500
C(boundary_school_name)[T.HONG WEN SCHOOL],0.09398600882785928,0.004306777035482738,21.822817400001433,1.4090543294130409e-105,0.08554488094886893,0.10242713670684962,controlled,500
C(boundary_school_name)[T.HORIZON PRIMARY SCHOOL],-0.2138748487556003,0.0044042717432042555,-48.560774908043975,0.0,-0.2225070627504081,-0.20524263476079252,controlled,500
C(boundary_school_name)[T.HOUGANG PRIMARY SCHOOL],-0.16300347349966365,0.00431856739674769,-37.744802506132345,0.0,-0.17146771006209802,-0.1545392369372293,controlled,500
C(boundary_school_name)[T.HUAMIN PRIMARY SCHOOL],0.08851581927836724,0.0026557286602320257,33.33014422890394,1.4130757479109007e-243,0.08331068675160166,0.09372095180513282,controlled,500
C(boundary_school_name)[T.INNOVA PRIMARY SCHOOL],0.035358441096217226,0.0016714715300546273,21.154079181391523,2.530823588399912e-99,0.032082417096126095,0.03863446509630836,controlled,500
C(boundary_school_name)[T.JIEMIN PRIMARY SCHOOL],0.11484418271777337,0.002661749995673857,43.1461192465219,0.0,0.10962724859040297,0.12006111684514377,controlled,500
C(boundary_school_name)[T.JING SHAN PRIMARY SCHOOL],0.032924928579795974,0.0043645536152988875,7.543710418491733,4.5678485196140756e-14,0.02437056068521607,0.04147929647437588,controlled,500
C(boundary_school_name)[T.JUNYUAN PRIMARY SCHOOL],0.08481691556915458,0.005123292555415111,16.555157577231572,1.4695621000358445e-61,0.07477544667827878,0.09485838446003038,controlled,500
C(boundary_school_name)[T.JURONG PRIMARY SCHOOL],0.2481388203376668,0.007887831341939528,31.458433830641752,3.2186732471370537e-217,0.23267895499133906,0.2635986856839945,controlled,500
C(boundary_school_name)[T.JURONG WEST PRIMARY SCHOOL],0.1371640648200633,0.008068640302573475,16.99965045861756,8.261103201990874e-65,0.12134982042281092,0.15297830921731567,controlled,500
C(boundary_school_name)[T.KEMING PRIMARY SCHOOL],0.30373639704771965,0.00799819004965147,37.97564138413482,0.0,0.2880602326088961,0.3194125614865432,controlled,500
C(boundary_school_name)[T.KHENG CHENG SCHOOL],0.05898319370158246,0.004207875117160442,14.017334654500274,1.2211540258168456e-44,0.05073591002050574,0.06723047738265919,controlled,500
C(boundary_school_name)[T.KONG HWA SCHOOL],0.14957434564834304,0.0048713363958691105,30.704992119858932,4.8820696053390396e-207,0.14002670175586043,0.15912198954082565,controlled,500
C(boundary_school_name)[T.KRANJI PRIMARY SCHOOL],0.1887354768690527,0.008230956750663493,22.929956089714462,2.335670842344932e-116,0.17260309807944543,0.20486785565865998,controlled,500
C(boundary_school_name)[T.KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL],0.03487656040484964,0.004176085314277229,8.351496145352543,6.740364592572034e-17,0.026691583592499638,0.043061537217199644,controlled,500
C(boundary_school_name)[T.LAKESIDE PRIMARY SCHOOL],0.25173216740580756,0.00803966953358468,31.311258050374956,3.279097290870519e-215,0.23597470467237766,0.2674896301392375,controlled,500
C(boundary_school_name)[T.LIANHUA PRIMARY SCHOOL],0.26869680443160504,0.007910108113430701,33.9687903854791,6.440267669279006e-253,0.25319327741546277,0.2842003314477473,controlled,500
C(boundary_school_name)[T.MAHA BODHI SCHOOL],0.1390922810854743,0.0050869099232565395,27.343177525036687,1.3017183329489573e-164,0.12912212084329208,0.14906244132765653,controlled,500
C(boundary_school_name)[T.MARSILING PRIMARY SCHOOL],0.0506335537480994,0.002214182183283029,22.86783541588418,9.713304642780802e-116,0.0462938364136544,0.0549732710825444,controlled,500
C(boundary_school_name)[T.MARYMOUNT CONVENT SCHOOL],0.13973864474625697,0.004329436055394015,32.27640804907086,1.4993885584015962e-228,0.13125310600431553,0.1482241834881984,controlled,500
C(boundary_school_name)[T.MAYFLOWER PRIMARY SCHOOL],0.05832236624888835,0.004372003304034671,13.339963900545543,1.3552514766798904e-40,0.049753397232690275,0.06689133526508642,controlled,500
C(boundary_school_name)[T.MEE TOH SCHOOL],-0.19817280270923188,0.004378356378504889,-45.26191693351912,0.0,-0.2067542235225827,-0.18959138189588107,controlled,500
C(boundary_school_name)[T.MERIDIAN PRIMARY SCHOOL],0.040652526603969445,0.005281137213837584,7.697684221771798,1.3855425464294823e-14,0.030301687867433577,0.05100336534050531,controlled,500
C(boundary_school_name)[T.METHODIST GIRLS' SCHOOL (PRIMARY)],0.27614493046439276,0.010383454645030082,26.59470666600988,7.8158265521006e-156,0.25579373332502864,0.2964961276037569,controlled,500
C(boundary_school_name)[T.MONTFORT JUNIOR SCHOOL],-0.1204502233362162,0.004406862417326006,-27.33242201132817,1.747366243638991e-164,-0.12908751495899828,-0.11181293171343411,controlled,500
C(boundary_school_name)[T.NAN CHIAU PRIMARY SCHOOL],-0.18453243313840306,0.004421724172181363,-41.73313982345668,0.0,-0.19319885326544872,-0.1758660130113574,controlled,500
C(boundary_school_name)[T.NAN HUA PRIMARY SCHOOL],0.1690194436652617,0.007607992646600381,22.216036675691026,2.403703394534907e-109,0.15410805208327938,0.18393083524724402,controlled,500
C(boundary_school_name)[T.NAVAL BASE PRIMARY SCHOOL],0.05140304904359791,0.0027766475028201203,18.512630426220852,1.6332680894867236e-76,0.0459609199403074,0.05684517814688842,controlled,500
C(boundary_school_name)[T.NEW TOWN PRIMARY SCHOOL],0.14125486155867456,0.006309068720168155,22.38917783652065,5.017586810096987e-111,0.12888931409115675,0.15362040902619237,controlled,500
