specification,bandwidth_m,sample_size,cutoff_coef_log_points,cutoff_std_err,cutoff_p_value,cutoff_premium_pct,cutoff_price_jump_sgd_at_local_mean_price,cutoff_price_jump_sgd_at_local_median_price,local_mean_resale_price,local_median_resale_price,cutoff_ci_low_pct,cutoff_ci_high_pct,r_squared,boundary_school_name,school_group,inside_n,outside_n
controlled,500,6595,-0.007736824464865823,0.0037696535570654484,0.040131126423048245,-0.007706972275127066,-3676.8076323603445,-3256.1957862411855,477075.49749810464,422500.0,-0.015011531944759904,-0.00034824284239776127,0.9660307645490058,FENGSHAN PRIMARY SCHOOL,non_good,4259,2336
uncontrolled,500,6595,0.30046815391809595,0.016877422010772976,6.7024466186912146e-71,0.35049089721172133,167210.619155839,148082.40407195227,477075.49749810464,422500.0,0.3065478198182925,0.3959119105991604,0.08339652422881927,FENGSHAN PRIMARY SCHOOL,non_good,4259,2336
controlled,100,1837,0.004786927663204174,0.004678154884079354,0.30618908401843214,0.00479840330514647,2543.0229044675507,2495.1697186761644,529972.731083288,520000.0,-0.0043726678370719085,0.01405395238723095,0.9630955282856937,FERN GREEN PRIMARY SCHOOL,non_good,974,863
uncontrolled,100,1837,0.015222928709528044,0.021504318546874235,0.4790067356284865,0.015339387687256734,8129.457185760812,7976.481597373501,529972.731083288,520000.0,-0.026566275057365196,0.059049060838616274,0.007770849113796219,FERN GREEN PRIMARY SCHOOL,non_good,974,863
controlled,200,4420,0.01052176488767953,0.0034031317471080813,0.0019895429362069674,0.010577313307383207,5564.789469017452,5447.316353302352,526106.1393665158,515000.0,0.003859053709666549,0.017340534408266883,0.9581232892408217,FERN GREEN PRIMARY SCHOOL,non_good,2654,1766
uncontrolled,200,4420,0.0187988443002588,0.015947579632273216,0.23848188455383879,0.018976655038221546,9983.734720248878,9772.977344684095,526106.1393665158,515000.0,-0.012381127048234353,0.05133007473784201,0.0006670857628123805,FERN GREEN PRIMARY SCHOOL,non_good,2654,1766
controlled,300,6285,0.020509900164954728,0.0029272139796548496,2.4412978212370916e-12,0.020721673506112204,10891.389044746118,10671.661855647784,525603.737629276,515000.0,0.014882214329894339,0.026594731934528104,0.9566596002438299,FERN GREEN PRIMARY SCHOOL,non_good,3655,2630
uncontrolled,300,6285,0.06362971437598426,0.013267851946697991,1.6204211148391425e-06,0.0656977131500851,34530.96358538076,33834.32227229383,525603.737629276,515000.0,0.03834149569248213,0.0937746594205997,0.014102207697995639,FERN GREEN PRIMARY SCHOOL,non_good,3655,2630
controlled,500,8690,0.021698552804698425,0.0023574571671437067,3.441638056994189e-20,0.021935678389885194,11500.041066251431,11296.874370790874,524261.9289838895,515000.0,0.017224598422379778,0.026668576817634904,0.9559034286706363,FERN GREEN PRIMARY SCHOOL,non_good,4916,3774
uncontrolled,500,8690,0.03235668638519455,0.01039019242915252,0.0018447154868668856,0.03288585593065707,17240.80226649256,16936.215804288393,524261.9289838895,515000.0,0.012064100449074466,0.05413598892423965,0.021012625316687683,FERN GREEN PRIMARY SCHOOL,non_good,4916,3774
controlled,100,1139,-0.013276179688206827,0.00782447465286801,0.08974387921872351,-0.01318843992679175,-6697.393162290584,-6594.219963395875,507823.0025285338,500000.0,-0.028206698591877633,0.0020619134574126896,0.9829501413576455,FERNVALE PRIMARY SCHOOL,non_good,415,724
uncontrolled,100,1139,0.26122576629009525,0.04461346952233177,4.76116437694015e-09,0.2985207945655073,151595.72621345954,149260.39728275363,507823.0025285338,500000.0,0.1897977872770482,0.4171788449682243,0.16261795065549212,FERNVALE PRIMARY SCHOOL,non_good,415,724
controlled,200,2299,0.004703352535190108,0.005135353797849774,0.3597314007144168,0.0047144306590229945,2432.698847538554,2404.359636101727,516011.163062201,510000.0,-0.0053475913620377735,0.014878241291133465,0.978008208138894,FERNVALE PRIMARY SCHOOL,non_good,981,1318
uncontrolled,200,2299,0.16246800241255713,0.02880184481847191,1.6917464711174396e-08,0.17641067554299328,91029.87786352854,89969.44452692657,516011.163062201,510000.0,0.11184009560097952,0.24473121900093342,0.09867763463380241,FERNVALE PRIMARY SCHOOL,non_good,981,1318
controlled,300,2692,0.004435125308537513,0.004697080749324246,0.3450520460794865,0.004444975032992682,2268.949649817701,2222.487516496341,510452.7321248143,500000.0,-0.004759789089957889,0.013734872053137615,0.9760247416832751,FERNVALE PRIMARY SCHOOL,non_good,1010,1682
uncontrolled,300,2692,0.10582607290227453,0.024883976089982995,2.111330858621755e-05,0.11162851737004642,56981.081674582485,55814.25868502321,510452.7321248143,500000.0,0.05871242857436698,0.16718943433422395,0.06826222130554094,FERNVALE PRIMARY SCHOOL,non_good,1010,1682
controlled,500,5313,-0.007074758880222346,0.0034455529829247036,0.040043351899708576,-0.007049791687268825,-3682.358761897504,-3630.642718943445,522335.8256879353,515000.0,-0.013732874512328186,-0.00032142336612805966,0.9700937970427014,FERNVALE PRIMARY SCHOOL,non_good,2723,2590
uncontrolled,500,5313,0.15176617549230104,0.015203459678387562,1.8211158565335518e-23,0.163888059060056,85604.60464952745,84402.35041592884,522335.8256879353,515000.0,0.12971726620907886,0.19909242298141483,0.06982732097417121,FERNVALE PRIMARY SCHOOL,non_good,2723,2590
controlled,100,1674,0.02964024165792129,0.008463042991214764,0.0004612341204438956,0.030083886014635963,17374.216685951807,16395.7178779766,577525.678614098,545000.0,0.013138235437311074,0.04731296787847694,0.9649538706584481,FIRST TOA PAYOH PRIMARY SCHOOL,non_good,814,860
uncontrolled,100,1674,0.22958854794635775,0.03430045677077595,2.1796277112025272e-11,0.2580822628920234,149049.13401497787,140654.83327615276,577525.678614098,545000.0,0.1762832186608725,0.3455696341612384,0.05581685334384767,FIRST TOA PAYOH PRIMARY SCHOOL,non_good,814,860
controlled,200,3394,0.021172422446501606,0.006773944058758744,0.0017746206589969661,0.021398148423176444,12970.580982558375,12410.926085442337,606154.3609310548,580000.0,0.00792674368377222,0.03504960468595786,0.9616667550809801,FIRST TOA PAYOH PRIMARY SCHOOL,non_good,1699,1695
uncontrolled,200,3394,0.2628401800894349,0.02752416476311429,1.304074547638533e-21,0.30061883755407637,182221.41936142775,174358.9257813643,606154.3609310548,580000.0,0.2323129086464535,0.37271089893762843,0.0403481887207231,FIRST TOA PAYOH PRIMARY SCHOOL,non_good,1699,1695
controlled,300,4844,0.024331760693047447,0.005744607129874754,2.279594099949703e-05,0.024630193531938405,15397.640754410211,15270.719989801812,625153.0559207267,620000.0,0.013158147166318246,0.0362321385201807,0.9631316700163853,FIRST TOA PAYOH PRIMARY SCHOOL,non_good,2455,2389
uncontrolled,300,4844,0.27458144469292733,0.02399659689291655,2.56341915168855e-30,0.3159797492711909,197535.70586595,195907.44454813836,625153.0559207267,620000.0,0.2555178472694062,0.3793533116700174,0.03920131462396459,FIRST TOA PAYOH PRIMARY SCHOOL,non_good,2455,2389
controlled,500,7519,0.020956446343745147,0.004889947846215455,1.8223225186432392e-05,0.021177574651906506,12995.232617646705,12706.544791143904,613631.7699853705,600000.0,0.011437057263757877,0.031011896867856548,0.963399800413686,FIRST TOA PAYOH PRIMARY SCHOOL,non_good,3572,3947
uncontrolled,500,7519,0.23407605741695858,0.020033379245848734,1.5333362940539122e-31,0.26374060539882316,161839.614507893,158244.3632392939,613631.7699853705,600000.0,0.2150808698138471,0.31434899306616026,0.05853606421346802,FIRST TOA PAYOH PRIMARY SCHOOL,non_good,3572,3947
controlled,100,1204,0.056754554156143944,0.012276357487291023,3.7808807465646516e-06,0.05839599961280717,28472.838671225032,27767.297815889808,487582.0066445183,475500.0,0.033233177867411534,0.08417162359079988,0.8986139463682056,FRONTIER PRIMARY SCHOOL,good,721,483
uncontrolled,100,1204,0.10833134309161588,0.031769599903484234,0.0006498532005444651,0.1144169385720597,55787.64050308745,54405.25429101439,487582.0066445183,475500.0,0.04714030257556856,0.1860159616831254,0.05069126419280223,FRONTIER PRIMARY SCHOOL,good,721,483
controlled,200,2262,0.04911115172240812,0.0074381087775501255,4.039005694826616e-11,0.05033709102874284,23830.56008530447,23406.74732836542,473419.4924314766,465000.0,0.035135626799633,0.06576179606681154,0.8969709705301562,FRONTIER PRIMARY SCHOOL,good,1262,1000
uncontrolled,200,2262,0.05777032642981579,0.02010052258707487,0.004052180249156163,0.059471635131661316,28155.03131810107,27654.310336222512,473419.4924314766,465000.0,0.018543129778871403,0.10204478615672308,0.0784239999168026,FRONTIER PRIMARY SCHOOL,good,1262,1000
controlled,300,3351,0.04162859135836386,0.006060475198310774,6.471430768451679e-12,0.042507210650851945,20284.116881405207,19978.389005900415,477192.37679498654,470000.0,0.03019701429962729,0.05496450598615632,0.9029851356058082,FRONTIER PRIMARY SCHOOL,good,1904,1447
uncontrolled,300,3351,0.06487831042876883,0.016861475902110897,0.00011922011301233194,0.06702917016119248,31985.80902381503,31503.709975760463,477192.37679498654,470000.0,0.03234180401167919,0.10288205471334577,0.08496324283216938,FRONTIER PRIMARY SCHOOL,good,1904,1447
controlled,500,5021,0.034022830250725396,0.004786913647233491,1.1819207861894035e-12,0.03460822682371156,16134.56068304073,15919.784338907319,466205.93320852425,460000.0,0.02494656497744918,0.044360964354132504,0.9170072250103009,FRONTIER PRIMARY SCHOOL,good,2677,2344
uncontrolled,500,5021,0.07826799728397943,0.013496336192253055,6.663071765036107e-09,0.08141243543421384,37954.96043638639,37449.720299738365,466205.93320852425,460000.0,0.05318107385762105,0.11040056125225761,0.11544495216498829,FRONTIER PRIMARY SCHOOL,good,2677,2344
controlled,100,556,0.025766063606642353,0.01754443720459257,0.14193662585762404,0.026100878055299592,10572.202196128188,10138.729475312795,405051.59151079133,388444.0,-0.008583978765942857,0.06199919044609481,0.973781052418143,FUCHUN PRIMARY SCHOOL,non_good,197,359
uncontrolled,100,556,-0.0602948424422074,0.08486832626078607,0.4774241035080501,-0.058513097640072176,-23700.823323337565,-22729.061699700196,405051.59151079133,388444.0,-0.20278969314969786,0.111874219009235,0.00876400199013394,FUCHUN PRIMARY SCHOOL,non_good,197,359
controlled,200,1075,0.05817384114154009,0.011708050433925206,6.740174398770595e-07,0.059899233788463846,26202.67982041398,24438.887385693248,437445.9932651163,408000.0,0.03585384982787909,0.08450278576658121,0.9646316170998148,FUCHUN PRIMARY SCHOOL,non_good,388,687
uncontrolled,200,1075,-0.13858251445455527,0.05330586727472537,0.009328870906635792,-0.1294085880702308,-56609.26834541839,-52798.70393265417,437445.9932651163,408000.0,-0.21577712077955413,-0.033528061207183435,0.07153649945256235,FUCHUN PRIMARY SCHOOL,non_good,388,687
controlled,300,2116,0.02808542173058054,0.009896161259564976,0.004539551442486477,0.02848353551265248,12109.55072463471,11108.578849934467,425142.1218147448,390000.0,0.008726804120779974,0.04862721848913276,0.9606822180846988,FUCHUN PRIMARY SCHOOL,non_good,849,1267
uncontrolled,300,2116,-0.023567925631833173,0.0399456771572869,0.5551910504799094,-0.023292371067230255,-9902.568057618642,-9084.0247162198,425142.1218147448,390000.0,-0.09684532750214192,0.05625074138974284,0.02961256041017679,FUCHUN PRIMARY SCHOOL,non_good,849,1267
controlled,500,4065,0.02624341452354896,0.007241282128109767,0.00028992541895118176,0.02659080517455492,12047.704750012686,11114.956562963956,453077.84668142686,418000.0,0.01212340137848078,0.041265007639954776,0.9622176198665531,FUCHUN PRIMARY SCHOOL,non_good,1756,2309
uncontrolled,500,4065,0.05674986788974545,0.029574215009455247,0.0549973899417359,0.05839103969881965,26455.686532230917,24407.454594106614,453077.84668142686,418000.0,-0.0012148549942561093,0.1215541185369815,0.03948244870479545,FUCHUN PRIMARY SCHOOL,non_good,1756,2309
controlled,100,713,0.03633598887710133,0.013606648276377378,0.007574774559116459,0.03700420984455555,19457.361022115343,18502.104922277773,525814.7952314166,500000.0,0.009713834223940454,0.065032185145665,0.9816962069657483,FUHUA PRIMARY SCHOOL,non_good,338,375
uncontrolled,100,713,0.6007659291929202,0.06268432108404494,9.336631832002022e-22,0.8235149489799238,433016.3442678891,411757.4744899619,525814.7952314166,500000.0,0.6126917218125922,1.0618985787413067,0.23734311333522107,FUHUA PRIMARY SCHOOL,non_good,338,375
controlled,200,1476,0.01538271510938749,0.008129752199740652,0.0584709245650059,0.01550163807500815,7864.345788064709,7347.776447553863,507323.5325203252,474000.0,-0.0005514470992321607,0.031812566980037316,0.976612396306545,FUHUA PRIMARY SCHOOL,non_good,670,806
uncontrolled,200,1476,0.11062295630284336,0.049999281415148644,0.026932762676386758,0.11697367956313176,59343.500327868576,55445.52411292445,507323.5325203252,474000.0,0.012704388416395762,0.23197866535146372,0.048559248189918636,FUHUA PRIMARY SCHOOL,non_good,670,806
controlled,300,2314,0.01157564091939971,0.006875642139869013,0.09226434823060331,0.011642897914492023,5851.584530549946,5430.759874827318,502588.3223854797,466444.0,-0.001898812644709258,0.025368335261309882,0.9750458451350918,FUHUA PRIMARY SCHOOL,non_good,927,1387
uncontrolled,300,2314,-0.04368352535588389,0.03987032785106349,0.2732363566851902,-0.04274314293633452,-21482.204501855133,-19937.28256379562,502588.3223854797,466444.0,-0.11470058392494975,0.03506302360163893,0.013335846692522857,FUHUA PRIMARY SCHOOL,non_good,927,1387
controlled,500,4563,-0.0037605308339986316,0.005255186733549504,0.4742478693464133,-0.0037534688929110605,-1846.5431812761838,-1734.10262852491,491956.4365548981,462000.0,-0.013962306917470024,0.006561065267346233,0.9713229535476258,FUHUA PRIMARY SCHOOL,non_good,1485,3078
uncontrolled,500,4563,0.007390935027469952,0.027090484837745062,0.7849884930391656,0.007418315401715336,3649.488010268194,3427.2617155924854,491956.4365548981,462000.0,-0.044677610895365816,0.062355152335565656,0.012596989849896767,FUHUA PRIMARY SCHOOL,non_good,1485,3078
controlled,100,1727,-0.03318887452983364,0.010460697606878172,0.0015101759502539158,-0.03264416654480673,-23664.47345810298,-24646.34574132908,724921.9680833817,755000.0,-0.0522758895735026,-0.012605780284865253,0.9649198201519537,GAN ENG SENG PRIMARY SCHOOL,non_good,399,1328
uncontrolled,100,1727,0.12517777225531737,0.039593145831886264,0.0015690381239235472,0.13334991332942936,96668.2816145183,100679.18456371917,724921.9680833817,755000.0,0.04872506901862206,0.2248033960376481,0.07810242071400753,GAN ENG SENG PRIMARY SCHOOL,non_good,399,1328
controlled,200,3327,-0.024091265768199636,0.00807112029407227,0.002836964597293942,-0.023803387641540885,-16462.29626258782,-17376.472978324848,691594.680156297,730000.0,-0.039124721568883136,-0.008237752212658989,0.9627339483524899,GAN ENG SENG PRIMARY SCHOOL,non_good,947,2380
uncontrolled,200,3327,-0.06846944251287773,0.032443797154948856,0.03482377589474517,-0.06617800507887128,-45768.35625590379,-48309.943707576036,691594.680156297,730000.0,-0.12371095720093117,-0.004867714181347238,0.11188989445231734,GAN ENG SENG PRIMARY SCHOOL,non_good,947,2380
controlled,300,4595,-0.01332388466416011,0.006675783068179305,0.045949876924655825,-0.013235514625677847,-8977.505502985523,-9463.39295735966,678289.1150729054,715000.0,-0.026062766568106244,-0.00023932120863834339,0.9626868498514488,GAN ENG SENG PRIMARY SCHOOL,non_good,1327,3268
uncontrolled,300,4595,-0.19303788757084384,0.02788996399845695,4.471688560715122e-12,-0.17554926288834516,-119073.15417623648,-125517.72296516679,678289.1150729054,715000.0,-0.21940764420054792,-0.1292266534844433,0.09831061036644306,GAN ENG SENG PRIMARY SCHOOL,non_good,1327,3268
controlled,500,7599,-0.016548685783704775,0.005246647467598998,0.0016096920080495775,-0.01641250850291376,-10826.564144816162,-11324.630867010494,659653.2238136597,690000.0,-0.0264753318305464,-0.0062456709508510455,0.9602740145178716,GAN ENG SENG PRIMARY SCHOOL,non_good,2045,5554
uncontrolled,500,7599,-0.34646127599544047,0.022881551785514233,8.620950044893999e-52,-0.29281379616117,-193155.56461483162,-202041.51935120727,659653.2238136597,690000.0,-0.3238288925882875,-0.2603760772708337,0.07844367743789094,GAN ENG SENG PRIMARY SCHOOL,non_good,2045,5554
controlled,100,790,0.01113806612471372,0.016478679119959302,0.49909924781239945,0.011200325317509918,5466.056995506079,3808.110607953372,488026.62784810126,340000.0,-0.02093783984700559,0.044393440517046745,0.9782757257607666,GEYLANG METHODIST SCHOOL (PRIMARY),non_good,426,364
uncontrolled,100,790,0.288664127182959,0.07255141932675793,6.92778671613224e-05,0.3346433828064246,163314.88164270067,113778.75015418435,488026.62784810126,340000.0,0.1577324937063742,0.5385876866653321,0.0803604156987422,GEYLANG METHODIST SCHOOL (PRIMARY),non_good,426,364
controlled,200,1670,0.0220162822399689,0.012007289567261483,0.06671690474698541,0.022260429024548722,12313.81735773934,11486.381376667141,553170.7113173653,516000.0,-0.0015168537245791036,0.04660392981855854,0.9782199823222464,GEYLANG METHODIST SCHOOL (PRIMARY),non_good,1031,639
uncontrolled,200,1670,0.0006234967353996998,0.053839666206277684,0.9907602083254261,0.0006236911498926911,345.00767702848543,321.82463334462864,553170.7113173653,516000.0,-0.09958746551579634,0.11198781996520646,0.053643709075298474,GEYLANG METHODIST SCHOOL (PRIMARY),non_good,1031,639
controlled,300,2680,0.006351466665493299,0.009218747370946367,0.49084035205511334,0.006371680002012159,3395.592600858717,2930.972800925593,532919.5125597015,460000.0,-0.011648898213850178,0.024720826920481276,0.9777662171747655,GEYLANG METHODIST SCHOOL (PRIMARY),non_good,1500,1180
