postal_code,count
560405,17
560435,17
560512,17
560521,17
560535,17
560551,17
560558,17
560573,17
560587,17
560602,17
560603,17
560607,17
560625,17
560634,17
562315,17
562596,17
570105,17
570111,17
570128,17
570130,17
570141,17
570145,17
570153,17
570154,17
570171,17
570176,17
570186,17
570272,17
570286,17
570402,17
570455,17
590006,17
600055,17
600245,17
600279,17
600323,17
610111,17
610113,17
640175,17
640405,17
640409,17
640423,17
640471,17
640477,17
640514,17
640525,17
640527,17
640543,17
640628,17
640633,17
640639,17
640643,17
640690,17
640691,17
640693,17
640810,17
640816,17
640824,17
640826,17
640853,17
640854,17
640908,17
640910,17
640936,17
640939,17
641648,17
641654,17
641671,17
642271,17
642658,17
642667,17
642673,17
643197,17
643272,17
643276,17
643663,17
644273,17
644274,17
644667,17
650120,17
650131,17
650142,17
650148,17
650168,17
650175,17
650189,17
650190,17
650211,17
650221,17
650247,17
650248,17
650249,17
650291,17
650308,17
650313,17
650330,17
