blk_no,postal_code,entity_id,latitude,longitude,bus_stop_num,bus_roof_num,bus_stop_latitude,bus_stop_longitude,euclidean_distance_to_nearest_bus_stop_km,nearest_bus_stop_estimated_walking_km,walking_time_to_nearest_bus_stop_mins
933,530933,10665,1.3755388814550478,103.88252942600249,64479,B01,1.3744402485497227,103.88347830551425,0.1616,0.1939,2.42
4,090004,2862,1.2787619974164433,103.81843791819654,14259,B03,1.2778170570175922,103.81861121147126,0.1069,0.1283,1.6
450A,651450,9865,1.352786065000735,103.74453576744068,43531,B04,1.3515340881640623,103.74371800826943,0.1665,0.1997,2.5
234,310234,4801,1.3385432161525457,103.85791039697638,52389,B06,1.3397326990917453,103.858020256613,0.133,0.1596,1.99
650A,641650,6834,1.3380438495048743,103.69676969651532,22529,B05,1.3377773764542822,103.69714955207314,0.0516,0.062,0.77
667D,644667,2510,1.3417738634710832,103.70222542691505,22259,B04,1.3409129603655319,103.70262419128842,0.1056,0.1267,1.58
216,570216,5190,1.3564640591538768,103.84919555042919,53241,B06,1.3560947258951968,103.84991665171442,0.0902,0.1082,1.35
870,760870,1953,1.4131210442681563,103.83804238845397,59501,B01,1.4128135052493767,103.83790305068482,0.0376,0.0451,0.56
39,600039,37,1.3213321709092203,103.742848407621,20201,B01,1.3212437450571672,103.7434026578348,0.0625,0.075,0.94
624,650624,8046,1.3513235852431444,103.74952891561628,43419,B02,1.3517576388160666,103.74982433886554,0.0584,0.0701,0.88
124B,542124,5410,1.388284491746964,103.9030540957672,65039,B06,1.3872438703329364,103.90192355726627,0.171,0.2052,2.57
80,150080,8707,1.2877155765325174,103.8187753873665,10481,B02,1.2877583511137067,103.81794780250775,0.0922,0.1107,1.38
542,650542,6626,1.353896772962147,103.75113333962454,43809,B02,1.3543777624244433,103.75185807722167,0.0968,0.1162,1.45
288E,605288,6406,1.3402164275712076,103.74378094032106,28639,B06,1.3404278231939621,103.74403266563161,0.0366,0.0439,0.55
254,650254,11050729,1.349810117133835,103.75814087110294,43169,B02,1.3493542810234191,103.75793808012618,0.0555,0.0666,0.83
153,140153,7020,1.293802591146675,103.80318241123499,11599,B05,1.2942246704164997,103.80310208992117,0.0478,0.0574,0.72
259,560259,10072,1.3685819602992564,103.83155875737542,56261,B17,1.3678607743361242,103.83180285180067,0.0848,0.1017,1.27
117,690117,11940,1.356648318930118,103.73558512045453,43751,B14,1.3559168315286185,103.7365479463389,0.1346,0.1615,2.02
103,080103,6870,1.2746796807251974,103.83527803285791,10041,B02,1.2760826895045854,103.83528447868298,0.1562,0.1874,2.34
15,320015,5425,1.3242765367543197,103.86182109930165,60251,NIL,1.3246005041368696,103.86174199268763,0.0371,0.0445,0.56
442,120442,5806,1.3141883150299578,103.76441718745886,17171,B15,1.3148014457272847,103.76509175379329,0.1015,0.1218,1.52
105B,102105,7551,1.2811184462855585,103.81111539712813,14191,B01,1.2811907954780832,103.81215551304787,0.116,0.1392,1.74
434,670434,7281,1.3854723286620632,103.77067473197764,44771,NIL,1.384863277699881,103.77101036662572,0.0774,0.0929,1.16
118,670118,4872,1.37685311844214,103.76844031548963,44211,B05,1.37605559338736,103.76929009808458,0.1297,0.1557,1.95
183,670183,3326,1.3799744193317436,103.76305732783094,44259,B07,1.3802697283429395,103.76290689036392,0.0369,0.0443,0.55
32,400032,4867,1.3204671383490096,103.90135471278101,82009,NIL,1.3193923286128422,103.90173666106625,0.127,0.1524,1.9
253A,561253,7011,1.3698596107032368,103.83414212635593,54169,B01,1.3709054415628699,103.83479839365697,0.1374,0.1649,2.06
133,750133,11055683,1.4431049432608152,103.83060033648748,58541,B05,1.4427639627149877,103.83041916122066,0.043,0.0516,0.64
75B,372075,11622,1.3253943358580738,103.88905416192792,70371,B01,1.3259798128824993,103.88927594595656,0.0697,0.0836,1.05
287,760287,1204,1.439644352233852,103.83773643657113,59211,B01,1.4403531952756745,103.8381465781627,0.0912,0.1094,1.37
285A,601285,505,1.3384399509058245,103.74620211273172,28649,B04,1.3390528474605636,103.74596144310387,0.0733,0.088,1.1
453,520453,11056280,1.356985530540979,103.95386084289102,76221,B09,1.3563771920254168,103.9539874715118,0.0692,0.083,1.04
454,520454,11056281,1.3573979170264086,103.95502968105889,76319,B02,1.3576571846006933,103.95558607817122,0.0683,0.082,1.02
455,520455,11056282,1.357395900482736,103.95384750205739,76221,B09,1.3563771920254168,103.9539874715118,0.1145,0.1374,1.72
456,520456,11056283,1.3576267768960317,103.95450568532519,76311,B01,1.3579654189341044,103.95532664680546,0.0988,0.1186,1.48
416C,793416,9737,1.3899128939712175,103.88049874436962,67479,B01,1.3919793085515166,103.88004140209789,0.2356,0.2827,3.53
54,210054,6928,1.3170946102950367,103.85260784866014,50261,B03,1.3161687110220186,103.85320331756175,0.1225,0.147,1.84
237,530237,9383,1.3567582047913247,103.88875184361864,63279,B04,1.3562015726464134,103.88982402887962,0.1345,0.1613,2.02
376,530376,10009,1.3636844017291816,103.89406868280656,63249,B18,1.3640815965605095,103.8925552722544,0.1741,0.209,2.61
667,640667,6180,1.341322149831729,103.70135665961052,22259,B04,1.3409129603655319,103.70262419128842,0.1482,0.1779,2.22
287A,601287,6789,1.3383736659968994,103.74378468561197,28639,B06,1.3404278231939621,103.74403266563161,0.2303,0.2764,3.45
621,640621,7314,1.3410213939505682,103.69953483162449,22241,B01,1.3401100121009417,103.69932395081626,0.1041,0.125,1.56
45,600045,4146,1.3201797694814337,103.74118036364952,20161,B22,1.3192525309511085,103.74209328217131,0.1448,0.1738,2.17
455,120455,4249,1.312121250051999,103.76667054717352,17161,B13,1.3124087832828801,103.76679215606802,0.0348,0.0417,0.52
105A,821105,3973,1.3969834240965207,103.90572957018342,65199,B02,1.3959872510410574,103.90543466515112,0.1156,0.1388,1.73
289,520289,11056248,1.3496454054438711,103.95534190741655,76301,B03,1.349093353514099,103.95356475765321,0.2071,0.2485,3.11
644,640644,7955,1.3393534592436624,103.69615287859939,22459,B10,1.3385177131200896,103.69577624861981,0.102,0.1224,1.53
239,640239,13066,1.3414868161618407,103.71104361945625,21691,B27,1.3413194480860802,103.71216831322035,0.1265,0.1519,1.9
436,820436,13081,1.4198128843448004,103.91088421972893,65139,B28,1.4200437355581532,103.91036607069032,0.0631,0.0758,0.95
488A,681488,11055792,1.3770922713280267,103.73889065511358,44689,B03A,1.3780914196342873,103.7384810104352,0.1202,0.1442,1.8
187,730187,11054355,1.437445778792102,103.77491607309396,46011,B08,1.4385174635250684,103.77426569910422,0.1395,0.1674,2.09
507B,762507,10745141,1.4156838322524596,103.84009031556998,59449,B02,1.4154859656680672,103.83951687619795,0.0675,0.081,1.01
506C,763506,10784987,1.4155006178004796,103.84044634434159,59449,B02,1.4154859656680672,103.83951687619795,0.1034,0.1241,1.55
143,540143,579,1.3900267029876165,103.90572306336836,67121,B03,1.3894658050414908,103.90526380472329,0.0807,0.0968,1.21
256,522256,3018,1.3532017507582532,103.95007293522913,76171,B04,1.3517874097943179,103.95050486675927,0.1646,0.1975,2.47
1,270001,8125,1.3129344973410757,103.78684919003992,12129,B06,1.3118658611541518,103.78734358867189,0.1311,0.1573,1.97
201C,523201,2349,1.3528171189448313,103.95290524151446,76189,B01,1.353711828212941,103.9528961973301,0.0996,0.1195,1.49
307,730307,8026,1.429445557014057,103.77638675585925,46611,B08,1.4292405403414934,103.7776248802306,0.1397,0.1676,2.09
213A,821213,11053527,1.4002648979857728,103.89821942764762,65439,B01A,1.4016312776496964,103.89627418229946,0.2646,0.3175,3.97
420D,824420,11752,1.4192333385869202,103.90281176546456,65651,NIL,1.4172755036244793,103.90138562477787,0.2696,0.3235,4.04
349,520349,6438,1.3534119198034489,103.96318038127238,76439,B05,1.352899741685801,103.96256841332739,0.0888,0.1066,1.33
200,640200,4720,1.3430036214726315,103.71470307094198,21689,B26,1.3424772196953025,103.71439229764655,0.068,0.0817,1.02
121,151121,6553,1.2830846293315032,103.82279937024317,10081,B09,1.2823101273602564,103.82238508196791,0.0978,0.1173,1.47
330,540330,11054510,1.3967987701403943,103.88921933661793,67311,B03,1.3969681398540459,103.88975829568659,0.0629,0.0754,0.94
122,460122,614,1.32883975171668,103.93787283563056,84249,B15,1.3295059259352247,103.93959388662847,0.2054,0.2465,3.08
140D,614140,11052739,1.3275825449777612,103.72463376143266,21769,B02,1.3284214651721105,103.72489680096595,0.0979,0.1174,1.47
334,530334,4662,1.3688256202256044,103.89795058304642,64301,B04,1.367285389870846,103.89906966862465,0.2119,0.2543,3.18
611,470611,11200,1.3310360691556653,103.91520088171598,84511,B33,1.3320720076139938,103.91324492104536,0.2463,0.2956,3.7
68,460068,5765,1.3187473990976228,103.94336447606857,84669,NIL,1.3199972447005368,103.94416532453901,0.1652,0.1983,2.48
475,670475,7692,1.388952427444704,103.77264434044199,44691,B01,1.388308191057049,103.77137492976381,0.1584,0.1901,2.38
508B,762508,10824833,1.4142927022323506,103.83959257824498,59449,B02,1.4154859656680672,103.83951687619795,0.1331,0.1597,2.0
293B,542293,11327,1.3969612225704762,103.89612875837425,67591,B08,1.3977906312152961,103.89539632594898,0.1232,0.1478,1.85
776,760776,11055177,1.4225383384147376,103.83393324237113,59339,B01,1.4227414902170545,103.83371038188768,0.0336,0.0403,0.5
252,600252,11055191,1.343056226941152,103.73807215374845,28339,B04,1.3426610627054365,103.73743688725551,0.0833,0.0999,1.25
67,100067,4633,1.2746324835269596,103.80963665001572,14329,B01,1.274292232428607,103.80940986742652,0.0455,0.0546,0.68
388,650388,9789,1.3648506925115975,103.75214667312444,43649,B03,1.3654614466666446,103.75063064023034,0.1819,0.2183,2.73
485C,683485,11652,1.3747967282723152,103.73896852665362,30101,NIL,1.3738388123238898,103.73865223480234,0.1123,0.1348,1.68
112,610112,8181,1.333880524844213,103.72363269465593,21599,B08,1.334622294744281,103.72271562375204,0.1313,0.1575,1.97
510A,751510,772,1.4535081341959732,103.8204005377975,58129,B06,1.4528071038113353,103.81991183601461,0.0951,0.1141,1.43
735,640735,8932,1.345940299768492,103.70116027216976,22349,B03,1.345268501372163,103.7008759492019,0.0812,0.0974,1.22
8,330008,4409,1.3164677066029795,103.86157068825624,60191,B04,1.3172188682864385,103.86189523041828,0.0911,0.1093,1.37
818,680818,10405,1.3780214404277598,103.74899293597663,44109,B07,1.3771603662033278,103.7475663063361,0.1855,0.2226,2.78
669D,644669,8322,1.3434886808400457,103.70315484685246,22591,NIL,1.3443024615830281,103.70324509497804,0.0911,0.1094,1.37
226,560226,8862,1.3677055359000514,103.838418192085,54621,B13,1.365946377106813,103.83774782360706,0.2096,0.2515,3.14
125,570125,8200,1.3470523993304901,103.8515452127494,53251,B01,1.3468502296112226,103.8519512609739,0.0505,0.0606,0.76
541,530541,4267,1.3774597097337158,103.89118872781691,64369,B06,1.376349282364641,103.89142565746764,0.1264,0.1517,1.9
143,520143,935,1.348067784722534,103.94359030550947,76069,B02,1.348607654888784,103.94210020615222,0.1764,0.2117,2.65
372,120372,4355,1.3198027356573006,103.76778418495915,17201,B04,1.3206809974660698,103.76738624339414,0.1073,0.1288,1.61
479A,761479,11054649,1.4298028057279417,103.85051957290008,59601,B02A,1.4292091330660226,103.84937327769735,0.1437,0.1724,2.16
209,670209,9527,1.3741821629710316,103.77583552483746,44381,B01,1.3723457367209027,103.77445213468668,0.2559,0.3071,3.84
712,470712,7347,1.3358990234809953,103.92263247454969,84479,B16,1.337411282456152,103.92252122627053,0.1688,0.2026,2.53
457,560457,10095,1.3658212697995102,103.85892400505345,54389,B06,1.36632586965054,103.85656523636352,0.2684,0.3221,4.03
147,550147,3674,1.3684490232480448,103.87268656283686,66301,B06,1.3693531166242106,103.87213458834664,0.1179,0.1415,1.77
94E,464094,8496,1.333304368724428,103.94092623331169,84269,B03,1.3340251090620265,103.9418637867192,0.1316,0.1579,1.97
38,600038,3869,1.3211790945342596,103.74278658699653,20201,B01,1.3212437450571672,103.7434026578348,0.0689,0.0827,1.03
306,120306,6865,1.3214297688923387,103.76590433303228,17201,B04,1.3206809974660698,103.76738624339414,0.1848,0.2217,2.77
674,530674,10636,1.372162915866101,103.88467792613051,63371,B11,1.3712239359440281,103.88517604527894,0.1183,0.142,1.77
725,730725,11151,1.444471903061042,103.7991563838101,46811,B01,1.4439038671915594,103.7992707788521,0.0645,0.0774,0.97
62,160062,5433,1.2838290549347013,103.83338206978469,06051,B01,1.2848252240349955,103.83402537960983,0.132,0.1584,1.98
365,520365,7202,1.3576377994633781,103.96067146537692,76249,B14,1.358273148285138,103.95938607497794,0.1596,0.1915,2.39
529,460529,8365,1.3342462175651704,103.92659110681454,84401,B04,1.3331816898281779,103.92696613923559,0.1256,0.1508,1.88
505A,571505,8621,1.3491323569975084,103.84865394705477,53221,B03,1.348156897738299,103.84846004360668,0.1107,0.1329,1.66
414,560414,9,1.3639069252096216,103.85366042679264,54321,B03,1.3639057399550043,103.85240956121989,0.1392,0.167,2.09
687D,684687,11317,1.4037073013089143,103.7516850149549,45421,B03,1.4027214605556177,103.75055645918066,0.1668,0.2001,2.5
31,370031,6647,1.329855156907898,103.88561975033008,70171,B07,1.3283304683683532,103.88547345620493,0.1705,0.2046,2.56
328,600328,9218,1.3493734272353526,103.72998212118134,28499,B10,1.3495943032913162,103.73050392762113,0.0631,0.0757,0.95
266D,544266,88,1.381669919586993,103.896619115233,65011,B01,1.3815309340871818,103.89719858784845,0.0663,0.0796,0.99
93A,141093,6944,1.3052614058008807,103.80054065020845,11439,B08,1.30601239206782,103.80025202277987,0.0896,0.1075,1.34
20,370020,6947,1.330870147052661,103.88750466173997,70271,B11,1.3307776504361175,103.88926392874896,0.1961,0.2353,2.94
85A,142085,7479,1.3037766492094438,103.79922662457177,11429,B06,1.3045326215426518,103.79843300040343,0.122,0.1464,1.83
662B,522662,6919925,1.3694540533585204,103.93477408584533,75469,B01,1.366310049666466,103.93318681344098,0.392,0.4705,5.88
663C,643663,7857,1.3381206035318278,103.7023265313486,22501,B02,1.3376629726636486,103.70292007650748,0.0834,0.1001,1.25
266,650266,4091,1.3491667334776016,103.76011269007557,43221,B01,1.3489603320904302,103.76068620093311,0.0678,0.0814,1.02
420,670420,4195,1.3847425030683798,103.76948240319494,44779,B05,1.384243328508359,103.77023700248759,0.1007,0.1208,1.51
554,510554,2849,1.3683843202505932,103.95305820658315,77369,B05,1.3683740690717272,103.9516819756835,0.1532,0.1838,2.3
355A,751355,1249,1.4496265649009703,103.81889058319446,58311,B08,1.4501053415566931,103.81815109517754,0.098,0.1177,1.47
899B,731899,9338,1.436200860006583,103.7951928258354,46679,B04,1.4367592025478744,103.7947635180098,0.0784,0.0941,1.18
340,560340,8523,1.364475768671431,103.84949443664091,54081,B07,1.363579977827534,103.84793627778312,0.2,0.24,3.0
109A,751109,11054860,1.4481497483624228,103.83006630424813,58609,NIL,1.4479920639591357,103.83044127809569,0.0453,0.0543,0.68
458,510458,8859097,1.3715534986962028,103.95966862822779,78151,B04,1.3723246583811368,103.96076135065573,0.1489,0.1786,2.23
607,560607,8299,1.380444519079509,103.83881518589834,55141,B09,1.3814125594803461,103.83905386021678,0.111,0.1332,1.66
150,610150,11052119,1.327159429997888,103.72240100886091,21569,B02,1.3282268255109195,103.72290888303942,0.1316,0.1579,1.97
640,510640,131,1.375850941456976,103.94044542709052,77249,B18,1.3759553152633386,103.93991305793062,0.0604,0.0724,0.91
608,120608,7650,1.3043872008312158,103.76651826643752,17049,B08,1.30467500328211,103.76462511712941,0.2131,0.2557,3.2
196,540196,3937,1.392859430562519,103.90328318460944,67239,B09,1.3930792175291768,103.90367080115234,0.0496,0.0595,0.74
423,680423,11694,1.3819802965146815,103.74021172146328,44499,B04,1.3832713344029501,103.74093035521257,0.1645,0.1974,2.47
306A,681306,11363,1.3851336680498616,103.74296506655097,45239,B10,1.3850412179816924,103.7424404694292,0.0593,0.0711,0.89
118,530118,4410,1.3534486785768702,103.88751173383592,63299,B01,1.3526592243593754,103.88837129482881,0.1299,0.1559,1.95
304,520304,4614,1.352294429849288,103.95637762075117,76419,B02,1.3536743595021175,103.95643601000177,0.1538,0.1845,2.31
216,310216,7724,1.34248284065678,103.85417373850838,52051,B10,1.3435265201723852,103.85461237243015,0.126,0.1512,1.89
996B,532996,11053054,1.386077669997513,103.8822002962717,66609,B05,1.3851130767765805,103.88210989389185,0.1078,0.1294,1.62
203,520203,6786,1.3523791073770057,103.95250321671898,76189,B01,1.353711828212941,103.9528961973301,0.1547,0.1856,2.32
69,460069,7519,1.3193972530205196,103.94361899043359,84669,NIL,1.3199972447005368,103.94416532453901,0.0903,0.1084,1.35
764,760764,1562,1.425318603987091,103.83401622414418,59061,B07,1.425637446354079,103.83496646601142,0.1115,0.1339,1.67
313A,821313,11054239,1.4098460511875575,103.90199561922371,65461,B07,1.409750550214744,103.90158468846056,0.047,0.0563,0.7
313B,822313,11054240,1.4102988290520626,103.90213739065726,65461,B07,1.409750550214744,103.90158468846056,0.0867,0.104,1.3
110,470110,4041,1.330147080287108,103.91030774645904,72069,B04,1.331515680112616,103.9099047865295,0.1588,0.1906,2.38
857,730857,5586,1.4404287403182372,103.7939817467992,46421,B01,1.440874242913221,103.79355755827413,0.0685,0.0822,1.03
573C,733573,11055687,1.4305024406788616,103.79768291517837,47529,UNK,1.4315313332888393,103.79810035612635,0.1236,0.1483,1.85
406,600406,11907,1.3188091970168545,103.74923356517934,20191,B02,1.3191959512217515,103.74844043040342,0.0982,0.1179,1.47
612,510612,4676,1.37464583328942,103.94214845231139,78049,NIL,1.3743929283039573,103.94196888911324,0.0345,0.0414,0.52
490,640490,845,1.3495893730747452,103.72723480289464,28501,B01,1.3498032130455528,103.72728352311213,0.0244,0.0293,0.37
737,760737,1447,1.4289629723350221,103.83243429698794,59141,B02,1.4303225236237989,103.83277434713742,0.156,0.1872,2.34
473,510473,11057,1.3745065741091609,103.95737512386359,78111,B09,1.3754066933164681,103.95797101569507,0.1202,0.1442,1.8
125A,161125,4370,1.2830581035376996,103.82864339033362,10121,UNK,1.282619281641266,103.82892502057433,0.058,0.0696,0.87
187B,542187,8035,1.3942467212056757,103.90599314735276,65191,B01,1.3951833419583715,103.90545369414286,0.1203,0.1444,1.8
